OBJECTID_1,objectid,lsoa01cd,lsoa01nm,lsoa01nmw,st_areasha,st_lengths,Shape_Length,Shape_Area,LSOA_ElecMean,LSOA_GasMean,LSOA_PrcnPost2000,Day_Jan18,Day_Jun18,Nit_Jan18,Nit_Jun18,Efficiency,Potential_Efficiency,EfficiencyDiff,AgePost2000,AgePre2000,TotalBldngs,Area_Calculate_SqM,Total_KWH_Saved,TotalKWHSaved_2,OBJECTID_12,Field1,LSOA,Field3,Field4,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,ENVIRONMENT_IMPACT_CURRENT,ENVIRONMENT_IMPACT_POTENTIAL,ENERGY_CONSUMPTION_CURRENT,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,CO2_EMISSIONS_POTENTIAL,LIGHTING_COST_CURRENT,LIGHTING_COST_POTENTIAL,HEATING_COST_CURRENT,HEATING_COST_POTENTIAL,HOT_WATER_COST_CURRENT,HOT_WATER_COST_POTENTIAL,TOTAL_FLOOR_AREA,Energy_Consumption_Difference,EnergySavingKwH
1841,1939,E01001939,Hammersmith and Fulham 023C,Hammersmith and Fulham 023C,325133.072061025013682,4411.131809701375460,4411.131809705186242,325133.072061051381752,4466,11256.0000000,0.4336399,5.186603174603200,32.786190476190498,1.536400000000030,16.339728571428601,3,1,2,660,852,1522,325133.0625000,975399.1875000,975399.1875000,1842,1842,E01001939,,,85.755102039999997,86.102040819999999,90.367346940000004,90.816326529999998,50.959183670000002,48.285714290000001,1.091836735000000,9.204081632999999,1.057142857000000,74.142857140000004,72.183673470000002,237.020408199999991,233.061224500000009,94.163265310000000,92.428571430000005,126.040816300000003,3,975399.1875000
1842,1940,E01001940,Hammersmith and Fulham 005B,Hammersmith and Fulham 005B,81040.296514100002241,1504.542063808543844,1504.542063806986107,81040.296514132205630,2620,10065.0000000,0.0275953,6.867142857142880,33.068750000000001,1.474444444444470,16.987777777777801,1,1,2,21,730,761,81040.2968750,8833392.0000000,8833392.0000000,1843,1843,E01001940,,,67.666666669999998,79.666666669999998,66.000000000000000,82.333333330000002,228.333333299999993,119.333333300000007,2.300000000000000,40.333333330000002,1.200000000000000,63.666666669999998,42.666666669999998,386.666666700000007,210.666666700000007,94.333333330000002,83.666666669999998,57.000000000000000,109,8833392.0000000
1843,1941,E01001941,Hammersmith and Fulham 005C,Hammersmith and Fulham 005C,144634.565169790002983,2434.439826961833660,2434.439826956202523,144634.565169823879842,2951,11513.0000000,0.0649351,6.867142857142880,33.068750000000001,1.474444444444470,16.987777777777801,3,1,2,50,710,770,144634.5625000,2458787.5000000,2458787.5000000,1844,1844,E01001941,,,82.099999999999994,83.533333330000005,91.366666670000001,93.200000000000003,64.333333330000002,47.333333330000002,0.583333333000000,11.933333330000000,0.476666667000000,46.600000000000001,45.366666670000001,186.366666699999996,166.766666700000002,67.400000000000006,66.599999999999994,62.700000000000003,17,2458787.5000000
1844,1942,E01001942,Hammersmith and Fulham 005D,Hammersmith and Fulham 005D,92873.301194150000811,1876.576596315411507,1876.576596312176889,92873.301194155530538,2985,11857.0000000,0.0123043,6.867142857142880,33.068750000000001,1.474444444444470,16.987777777777801,1,3,3,11,873,894,92873.3046875,11887783.0000000,11887783.0000000,1845,1845,E01001942,,,60.500000000000000,75.500000000000000,56.250000000000000,74.625000000000000,286.250000000000000,158.500000000000000,3.725000000000000,50.375000000000000,2.075000000000000,92.000000000000000,53.500000000000000,646.125000000000000,413.625000000000000,97.375000000000000,82.625000000000000,80.625000000000000,128,11887783.0000000
1845,1943,E01001943,Hammersmith and Fulham 004A,Hammersmith and Fulham 004A,445376.592591574997641,3658.050775347276158,3658.050775342644556,445376.592591407417785,3014,11940.0000000,0.1259181,6.996666666666690,32.990000000000002,1.594444444444470,15.946000000000000,3,1,2,120,823,953,445376.5937500,5344519.0000000,5344519.0000000,1846,1846,E01001943,,,82.637931030000004,84.189655169999995,87.224137929999998,89.224137929999998,75.672413789999993,63.500000000000000,1.141379310000000,13.706896550000000,0.970689655000000,59.103448280000002,56.724137929999998,227.293103400000007,201.724137899999988,102.844827600000002,101.086206899999993,85.206896549999996,12,5344519.0000000
1846,1944,E01001944,Hammersmith and Fulham 004B,Hammersmith and Fulham 004B,64824.842642470001010,1325.380384316437130,1325.380384321244719,64824.842642443392833,2190,7123.0000000,0.1980198,6.476666666666690,32.510714285714300,0.706451178451204,16.157991285403099,3,3,2,200,810,1010,64824.8437500,4408089.5000000,4408089.5000000,1847,1847,E01001944,,,71.285714290000001,73.857142859999996,67.857142859999996,75.571428569999995,252.428571400000010,184.857142900000014,1.914285714000000,43.428571429999998,1.500000000000000,37.428571429999998,36.571428570000002,300.857142899999985,267.571428599999990,106.142857100000001,86.000000000000000,46.285714290000001,68,4408089.5000000
1847,1945,E01001945,Hammersmith and Fulham 004C,Hammersmith and Fulham 004C,115206.473535444994923,1904.190059563632985,1904.190059571384154,115206.473535512166563,3229,12263.0000000,0.0525624,6.604285714285740,32.737375000000000,1.361222222222250,16.703333333333401,1,3,3,40,720,761,115206.4765625,13479158.0000000,13479158.0000000,1848,1848,E01001945,,,58.500000000000000,73.500000000000000,52.000000000000000,70.250000000000000,298.250000000000000,181.500000000000000,4.200000000000000,53.000000000000000,2.425000000000000,78.500000000000000,57.500000000000000,684.000000000000000,478.500000000000000,145.250000000000000,125.500000000000000,90.750000000000000,117,13479157.0000000
1848,1946,E01001946,Hammersmith and Fulham 004D,Hammersmith and Fulham 004D,123533.324258819993702,2355.084445559029518,2355.084445557171875,123533.324258783424739,2766,11430.0000000,0.0146413,6.604285714285740,32.737375000000000,1.361222222222250,16.703333333333401,1,1,3,10,672,683,123533.3281250,15565199.0000000,15565199.0000000,1849,1849,E01001946,,,63.500000000000000,79.500000000000000,59.000000000000000,80.000000000000000,242.000000000000000,116.000000000000000,4.250000000000000,42.500000000000000,2.000000000000000,108.000000000000000,62.500000000000000,714.750000000000000,377.250000000000000,106.750000000000000,98.250000000000000,106.500000000000000,126,15565199.0000000
1849,1947,E01001947,Hammersmith and Fulham 021A,Hammersmith and Fulham 021A,55103.289182305001304,2078.727329992647810,2078.727329998463119,55103.289182263790281,2509,9026.0000000,0.0016611,5.047500000000030,32.850666666666697,1.900666666666700,15.847083333333400,1,3,2,1,600,602,55103.2890625,4518469.5000000,4518469.5000000,1850,1850,E01001947,,,59.000000000000000,68.000000000000000,53.000000000000000,66.000000000000000,304.000000000000000,222.000000000000000,3.100000000000000,54.000000000000000,2.300000000000000,43.000000000000000,43.000000000000000,507.000000000000000,375.000000000000000,141.000000000000000,116.000000000000000,58.000000000000000,82,4518469.5000000
1850,1948,E01001948,Hammersmith and Fulham 021B,Hammersmith and Fulham 021B,115065.320352490001824,1619.379606709718928,1619.379606710971302,115065.320352484079194,4314,13943.0000000,0.1516793,5.516000000000030,32.559333333333399,1.965555555555590,15.145833333333400,1,3,3,140,783,923,115065.3203125,13577708.0000000,13577708.0000000,1851,1851,E01001948,,,59.285714290000001,76.000000000000000,59.428571429999998,74.428571430000005,317.428571400000010,199.714285700000005,2.600000000000000,55.142857139999997,1.585714286000000,55.000000000000000,42.714285709999999,497.285714299999995,227.428571400000010,126.857142899999999,126.000000000000000,53.142857139999997,118,13577708.0000000
1851,1949,E01001949,Hammersmith and Fulham 021C,Hammersmith and Fulham 021C,80422.444015514993225,1221.240996368622291,1221.240996366670288,80422.444015513756312,4093,14711.0000000,0.0014663,5.110000000000040,32.784666666666702,1.983333333333370,15.646666666666700,1,1,3,1,681,682,80422.4453125,9248581.0000000,9248581.0000000,1852,1852,E01001949,,,62.000000000000000,80.333333330000002,63.555555560000002,81.444444439999998,232.888888900000012,118.222222200000004,2.944444444000000,40.444444439999998,1.388888889000000,79.888888890000004,51.111111110000003,595.333333300000049,219.111111099999988,107.000000000000000,95.888888890000004,70.888888890000004,115,9248581.0000000
1852,1950,E01001950,Hammersmith and Fulham 021D,Hammersmith and Fulham 021D,107781.169152585003758,2608.094481987782274,2608.094481990685836,107781.169152551141451,4261,16673.0000000,0.0306749,5.110000000000040,32.784666666666702,1.983333333333370,15.646666666666700,1,3,3,20,631,652,107781.1718750,12718178.0000000,12718178.0000000,1853,1853,E01001950,,,58.666666669999998,76.666666669999998,51.666666669999998,72.666666669999998,241.333333299999993,123.333333300000007,5.233333333000000,42.666666669999998,2.833333333000000,115.666666699999993,73.333333330000002,883.666666699999951,613.333333300000049,120.000000000000000,83.000000000000000,121.666666699999993,118,12718178.0000000
1853,1951,E01001951,Hammersmith and Fulham 021E,Hammersmith and Fulham 021E,102632.786353219999000,2163.578841276554613,2163.578841270590601,102632.786353280636831,3638,14180.0000000,0.0013123,5.516000000000030,32.559333333333399,1.965555555555590,15.145833333333400,1,3,3,1,751,762,102632.7890625,9955381.0000000,9955381.0000000,1854,1854,E01001951,,,63.000000000000000,77.299999999999997,57.799999999999997,76.099999999999994,228.699999999999989,131.599999999999994,4.250000000000000,40.200000000000003,2.220000000000000,97.299999999999997,67.200000000000003,719.500000000000000,432.600000000000023,121.400000000000006,98.000000000000000,111.200000000000003,97,9955380.0000000
1854,1952,E01001952,Hammersmith and Fulham 024D,Hammersmith and Fulham 024D,96987.306018930001301,1681.859008358396295,1681.859008351402508,96987.306018820789177,2925,10109.0000000,0.0238365,5.651333333333360,32.484222222222300,1.959629629629660,14.978888888888900,3,3,2,21,850,881,96987.3046875,3491543.0000000,3491543.0000000,1855,1855,E01001952,,,73.111111109999996,77.222222220000006,74.222222220000006,80.222222220000006,183.555555599999991,147.222222200000004,1.666666667000000,32.222222219999999,1.222222222000000,47.111111110000003,39.333333330000002,277.666666700000007,213.333333299999993,101.555555600000005,90.111111109999996,51.333333330000002,36,3491543.0000000
1855,1953,E01001953,Hammersmith and Fulham 021F,Hammersmith and Fulham 021F,92330.923689219998778,2367.100247639729332,2367.100247640744783,92330.923689233997720,2983,10789.0000000,0.0000000,5.047500000000030,32.850666666666697,1.900666666666700,15.847083333333400,1,0,3,0,641,642,92330.9218750,9879409.0000000,9879409.0000000,1856,1856,E01001953,,,64.250000000000000,79.500000000000000,61.750000000000000,78.250000000000000,224.500000000000000,117.250000000000000,3.725000000000000,39.250000000000000,1.825000000000000,76.000000000000000,62.000000000000000,619.250000000000000,401.250000000000000,127.250000000000000,85.750000000000000,92.750000000000000,107,9879409.0000000
1856,1954,E01001954,Hammersmith and Fulham 003A,Hammersmith and Fulham 003A,87631.705849570003920,3001.744060929872830,3001.744060927253486,87631.705849540943746,3302,11279.0000000,0.0000000,6.604285714285740,32.737375000000000,1.361222222222250,16.703333333333401,1,1,3,0,650,660,87631.7031250,12618965.0000000,12618965.0000000,1857,1857,E01001954,,,58.500000000000000,77.333333330000002,56.333333330000002,76.000000000000000,290.000000000000000,145.666666700000007,3.300000000000000,51.666666669999998,1.633333333000000,72.500000000000000,49.166666669999998,583.500000000000000,425.333333299999993,119.000000000000000,73.666666669999998,67.333333330000002,144,12618966.0000000
1857,1955,E01001955,Hammersmith and Fulham 002A,Hammersmith and Fulham 002A,218903.498809084994718,3011.276962403027028,3011.276962404071128,218903.498809003795031,3065,10562.0000000,0.2406739,6.341428571428590,32.405999999999999,1.248000000000030,16.418888888888901,1,3,3,200,630,831,218903.5000000,25830612.0000000,25830612.0000000,1858,1858,E01001955,,,59.333333330000002,76.000000000000000,55.666666669999998,74.000000000000000,256.666666700000007,139.000000000000000,3.800000000000000,45.000000000000000,2.033333333000000,89.333333330000002,58.000000000000000,704.333333300000049,525.000000000000000,99.333333330000002,73.333333330000002,83.333333330000002,118,25830612.0000000
1858,1956,E01001956,Hammersmith and Fulham 003B,Hammersmith and Fulham 003B,134351.816642385005252,2188.335638158077927,2188.335638156256209,134351.816642398742260,3260,13684.0000000,0.0000000,6.430642857142880,32.768374999999999,1.306611111111130,16.355666666666700,1,3,2,0,611,612,134351.8125000,9404627.0000000,9404627.0000000,1859,1859,E01001956,,,61.000000000000000,70.000000000000000,57.333333330000002,67.666666669999998,271.000000000000000,200.666666700000007,3.233333333000000,48.000000000000000,2.300000000000000,65.333333330000002,49.000000000000000,588.666666699999951,495.333333299999993,95.000000000000000,83.666666669999998,68.000000000000000,70,9404627.0000000
1859,1957,E01001957,Hammersmith and Fulham 002B,Hammersmith and Fulham 002B,72771.428613020005287,1642.122910290459458,1642.122910293205223,72771.428613056792528,2418,9006.0000000,0.0000000,6.341428571428590,32.405999999999999,1.248000000000030,16.418888888888901,3,3,2,0,611,621,72771.4296875,4075200.0000000,4075200.0000000,1860,1860,E01001957,,,70.000000000000000,76.000000000000000,69.500000000000000,77.750000000000000,209.500000000000000,154.000000000000000,2.100000000000000,36.750000000000000,1.575000000000000,40.750000000000000,40.750000000000000,383.000000000000000,282.750000000000000,82.250000000000000,82.500000000000000,54.250000000000000,56,4075200.0000000
1860,1958,E01001958,Hammersmith and Fulham 002C,Hammersmith and Fulham 002C,45371.974240235002071,1071.391986866329034,1071.391986871028848,45371.974240285024280,2448,9189.0000000,0.0000000,6.341428571428590,32.405999999999999,1.248000000000030,16.418888888888901,3,3,2,0,622,623,45371.9726563,3039922.2500000,3039922.2500000,1861,1861,E01001958,,,69.599999999999994,76.000000000000000,70.599999999999994,79.599999999999994,239.400000000000006,172.599999999999994,1.820000000000000,42.000000000000000,1.280000000000000,43.600000000000001,34.000000000000000,327.399999999999977,234.199999999999989,81.599999999999994,78.400000000000006,43.200000000000003,67,3039922.2500000
1861,1959,E01001959,Hammersmith and Fulham 003C,Hammersmith and Fulham 003C,193632.495827250008006,2633.674006674249995,2633.674006672139058,193632.495827351318439,3653,14227.0000000,0.2113821,6.144000000000020,32.530000000000001,1.134000000000030,15.866000000000000,1,3,3,130,485,615,193632.5000000,25559490.0000000,25559490.0000000,1862,1862,E01001959,,,57.666666669999998,76.333333330000002,53.000000000000000,73.000000000000000,269.166666700000007,137.000000000000000,4.000000000000000,47.333333330000002,2.066666667000000,97.833333330000002,58.333333330000002,704.833333300000049,589.833333300000049,122.833333300000007,74.666666669999998,84.500000000000000,132,25559490.0000000
1862,1960,E01001960,Hammersmith and Fulham 003D,Hammersmith and Fulham 003D,80881.561182195000583,1436.639362599992864,1436.639362599125207,80881.561182204895886,2925,12458.0000000,0.0672947,6.604285714285740,32.737375000000000,1.361222222222250,16.703333333333401,1,1,2,50,692,743,80881.5625000,7279340.5000000,7279340.5000000,1863,1863,E01001960,,,66.857142859999996,78.428571430000005,66.285714290000001,80.285714290000001,217.428571400000010,127.285714299999995,2.571428571000000,37.857142860000003,1.485714286000000,70.285714290000001,50.857142860000003,442.714285700000005,290.714285700000005,119.714285700000005,85.857142859999996,69.857142859999996,90,7279340.5000000
1863,1961,E01001961,Hammersmith and Fulham 002D,Hammersmith and Fulham 002D,70680.962888114998350,1528.476740047295607,1528.476740047784915,70680.962888156675035,2812,9890.0000000,0.0000000,6.341428571428590,32.405999999999999,1.248000000000030,16.418888888888901,3,3,2,0,543,544,70680.9609375,3534048.0000000,3534048.0000000,1864,1864,E01001961,,,69.500000000000000,75.750000000000000,68.500000000000000,76.500000000000000,194.750000000000000,144.500000000000000,2.475000000000000,34.250000000000000,1.875000000000000,64.500000000000000,50.500000000000000,424.750000000000000,319.750000000000000,95.500000000000000,96.250000000000000,68.000000000000000,50,3534048.2500000
1864,1962,E01001962,Haringey 004A,Haringey 004A,513778.393012945016380,5234.688428689324610,5234.688428690219553,513778.393012892629486,3670,16840.0000000,0.0628834,6.496666666666710,31.487333333333400,2.032500000000030,15.657999999999999,3,3,2,41,610,652,513778.4062500,41616052.0000000,41616052.0000000,1865,1865,E01001962,,,66.750000000000000,77.000000000000000,62.750000000000000,76.125000000000000,215.000000000000000,134.000000000000000,3.362500000000000,39.000000000000000,2.075000000000000,83.125000000000000,67.125000000000000,547.000000000000000,347.625000000000000,106.875000000000000,100.375000000000000,84.375000000000000,81,41616048.0000000
1865,1963,E01001963,Haringey 009A,Haringey 009A,511201.818137580004986,3870.043769670055099,3870.043769669934591,511201.818137558584567,4035,19607.0000000,0.0158730,4.632857142857170,31.855714285714299,1.702500000000040,15.557692307692299,0,2,0,11,681,693,511201.8125000,105307576.0000000,105307576.0000000,1866,1866,E01001963,,,52.399999999999999,84.599999999999994,51.600000000000001,81.799999999999997,294.199999999999989,88.599999999999994,6.160000000000000,51.200000000000003,1.900000000000000,94.400000000000006,67.200000000000003,1381.799999999999955,510.000000000000000,125.400000000000006,78.799999999999997,113.599999999999994,206,105307576.0000000
1866,1966,E01001966,Haringey 009D,Haringey 009D,515720.675327325006947,4437.332018061736562,4437.332018061123563,515720.675327358650975,4943,24307.0000000,0.0401530,6.674000000000020,33.205714285714301,2.018888888888920,15.846000000000000,0,3,2,21,501,523,515720.6875000,53119232.0000000,53119232.0000000,1867,1867,E01001966,,,63.600000000000001,77.400000000000006,58.200000000000003,74.799999999999997,243.599999999999994,140.199999999999989,5.160000000000000,43.000000000000000,3.000000000000000,81.000000000000000,72.000000000000000,872.399999999999977,629.600000000000023,139.800000000000011,87.799999999999997,123.799999999999997,103,53119228.0000000
1867,1967,E01001967,Haringey 014A,Haringey 014A,175752.033153944998048,2901.184812576943386,2901.184812577877437,175752.033153812692035,4685,21881.0000000,0.0173776,6.306666666666690,33.609999999999999,2.027500000000030,15.343999999999999,0,3,0,11,621,633,175752.0312500,21090244.0000000,21090244.0000000,1868,1868,E01001967,,,52.500000000000000,68.000000000000000,45.000000000000000,63.000000000000000,344.000000000000000,224.500000000000000,6.100000000000000,60.500000000000000,3.850000000000000,97.000000000000000,64.500000000000000,1067.000000000000000,772.500000000000000,107.500000000000000,82.500000000000000,111.500000000000000,120,21090244.0000000
1868,1968,E01001968,Haringey 014B,Haringey 014B,141342.367132129991660,3292.506836728438429,3292.506836730955456,141342.367132218903862,3749,18023.0000000,0.0027586,6.441111111111140,32.790805555555600,2.253611111111140,15.311666666666699,0,3,0,2,722,725,141342.3593750,21201354.0000000,21201354.0000000,1869,1869,E01001968,,,56.666666669999998,74.666666669999998,51.000000000000000,73.500000000000000,306.166666700000007,156.166666700000007,5.600000000000000,54.500000000000000,2.983333333000000,97.500000000000000,64.166666669999998,978.333333300000049,550.166666699999951,110.333333300000007,94.333333330000002,102.333333300000007,150,21201356.0000000
1869,1969,E01001969,Haringey 001A,Haringey 001A,144026.482686620001914,2384.978594286980751,2384.978594284216342,144026.482686580740847,2872,11735.0000000,0.0352113,6.780000000000020,32.066000000000003,2.052500000000020,14.470000000000001,0,3,2,30,821,852,144026.4843750,16130966.0000000,16130966.0000000,1870,1870,E01001969,,,61.500000000000000,72.166666669999998,58.833333330000002,73.500000000000000,324.000000000000000,212.333333299999993,2.550000000000000,57.000000000000000,1.616666667000000,56.166666669999998,35.666666669999998,450.333333299999993,292.666666700000007,84.000000000000000,81.333333330000002,46.500000000000000,112,16130966.0000000
1870,1970,E01001970,Haringey 004B,Haringey 004B,211338.900640784995630,3318.602292949091861,3318.602292949633465,211338.900640772102633,2771,11096.0000000,0.1733333,6.496666666666710,31.487333333333400,2.032500000000030,15.657999999999999,0,2,2,130,610,750,211338.9062500,31278158.0000000,31278158.0000000,1871,1871,E01001970,,,65.000000000000000,78.500000000000000,54.500000000000000,75.500000000000000,337.000000000000000,189.000000000000000,3.100000000000000,58.000000000000000,1.600000000000000,73.500000000000000,43.500000000000000,440.500000000000000,213.500000000000000,155.000000000000000,122.000000000000000,58.000000000000000,148,31278158.0000000
1871,1971,E01001971,Haringey 001B,Haringey 001B,126947.896921774998191,2012.582048356566929,2012.582048356515998,126947.896921830630163,2631,10452.0000000,0.0713436,6.638333333333360,31.776666666666699,2.042500000000020,15.064000000000000,3,3,2,60,780,841,126947.8984375,10663623.0000000,10663623.0000000,1872,1872,E01001971,,,69.333333330000002,77.666666669999998,68.333333330000002,79.000000000000000,224.666666700000007,140.666666700000007,2.200000000000000,39.666666669999998,1.533333333000000,68.000000000000000,49.666666669999998,369.000000000000000,265.666666700000007,97.666666669999998,91.000000000000000,65.333333330000002,84,10663623.0000000
1872,1972,E01001972,Haringey 004C,Haringey 004C,208050.957545584999025,2447.347449569018409,2447.347449571105244,208050.957545439334353,2930,11859.0000000,0.0144357,6.496666666666710,31.487333333333400,2.032500000000030,15.657999999999999,0,3,0,11,751,762,208050.9531250,38697476.0000000,38697476.0000000,1873,1873,E01001972,,,51.500000000000000,70.000000000000000,46.000000000000000,69.000000000000000,432.500000000000000,246.500000000000000,4.550000000000000,76.500000000000000,2.500000000000000,72.000000000000000,52.000000000000000,826.000000000000000,462.000000000000000,81.500000000000000,70.000000000000000,75.000000000000000,186,38697480.0000000
1873,1973,E01001973,Haringey 004D,Haringey 004D,400632.828925575013272,3328.907386328312441,3328.907386332341503,400632.828925421985332,4241,16380.0000000,0.2599601,6.514571428571470,30.643095098039201,2.085500000000030,15.307449999999999,3,3,2,261,742,1004,400632.8437500,24839236.0000000,24839236.0000000,1874,1874,E01001973,,,70.000000000000000,76.666666669999998,64.833333330000002,73.833333330000002,241.166666700000007,178.666666700000007,2.583333333000000,41.333333330000002,1.850000000000000,51.666666669999998,49.166666669999998,324.000000000000000,255.500000000000000,232.833333299999993,160.166666700000007,62.000000000000000,62,24839236.0000000
1874,1974,E01001974,Haringey 001C,Haringey 001C,175992.903242644999409,2567.717886919381272,2567.717886924332106,175992.903242676286027,3043,12857.0000000,0.0399600,6.490833333333370,30.965098039215700,2.043750000000030,15.082000000000001,3,3,2,40,961,1001,175992.9062500,16543333.0000000,16543333.0000000,1875,1875,E01001974,,,67.750000000000000,75.187500000000000,66.937500000000000,76.312500000000000,301.750000000000000,208.187500000000000,2.131250000000000,52.500000000000000,1.500000000000000,47.875000000000000,37.875000000000000,354.000000000000000,274.875000000000000,95.375000000000000,90.000000000000000,46.312500000000000,94,16543333.0000000
1875,1975,E01001975,Haringey 001D,Haringey 001D,116920.531431014998816,1847.942660306051266,1847.942660312714906,116920.531431030613021,2713,11930.0000000,0.0600961,6.515833333333370,31.265153186274500,2.076250000000030,15.006722222222299,0,3,0,50,781,832,116920.5312500,12042815.0000000,12042815.0000000,1876,1876,E01001975,,,59.000000000000000,76.400000000000006,56.399999999999999,71.200000000000003,281.000000000000000,178.199999999999989,3.640000000000000,49.200000000000003,2.120000000000000,76.799999999999997,55.200000000000003,613.200000000000045,414.199999999999989,162.800000000000011,87.000000000000000,78.599999999999994,103,12042815.0000000
1876,1976,E01001976,Haringey 011A,Haringey 011A,103474.466178960006800,2421.592825332797929,2421.592825336031183,103474.466178935006610,3034,12923.0000000,0.0013812,6.266000000000030,30.252857142857199,2.030000000000030,14.942307692307701,0,2,2,1,723,724,103474.4687500,10864819.0000000,10864819.0000000,1877,1877,E01001976,,,65.833333330000002,77.666666669999998,63.166666669999998,78.833333330000002,245.000000000000000,140.333333299999993,2.516666667000000,42.833333330000002,1.416666667000000,59.500000000000000,45.666666669999998,445.833333299999993,284.333333299999993,87.000000000000000,80.166666669999998,59.000000000000000,105,10864819.0000000
1877,1977,E01001977,Haringey 011B,Haringey 011B,90502.050393340003211,1652.760284978949358,1652.760284986107308,90502.050393294950482,3424,12936.0000000,0.0015361,6.266000000000030,30.252857142857199,2.030000000000030,14.942307692307701,0,2,0,1,650,651,90502.0468750,9955225.0000000,9955225.0000000,1878,1878,E01001977,,,59.000000000000000,79.500000000000000,52.500000000000000,71.000000000000000,272.500000000000000,163.000000000000000,4.450000000000000,47.000000000000000,2.600000000000000,78.000000000000000,66.000000000000000,786.000000000000000,436.000000000000000,162.000000000000000,110.500000000000000,100.500000000000000,110,9955226.0000000
1878,1978,E01001978,Haringey 011C,Haringey 011C,132337.533930439996766,2719.641671311469963,2719.641671319147008,132337.533930536243133,2908,11740.0000000,0.0344828,6.266000000000030,30.252857142857199,2.030000000000030,14.942307692307701,0,2,0,30,830,870,132337.5312500,15086479.0000000,15086479.0000000,1879,1879,E01001978,,,63.833333330000002,78.000000000000000,60.333333330000002,77.500000000000000,248.666666700000007,135.166666700000007,2.966666667000000,43.666666669999998,1.566666667000000,80.166666669999998,51.333333330000002,501.833333299999993,333.000000000000000,101.666666699999993,84.500000000000000,67.666666669999998,114,15086479.0000000
1879,1979,E01001979,Haringey 011D,Haringey 011D,195830.115295864990912,2868.630693116413113,2868.630693115020676,195830.115295883151703,3065,11508.0000000,0.1954397,6.043000000000030,30.358351648351700,2.418888888888920,14.849487179487200,3,2,2,180,731,921,195830.1093750,15666409.0000000,15666409.0000000,1880,1880,E01001979,,,70.000000000000000,78.666666669999998,64.166666669999998,75.666666669999998,257.000000000000000,177.166666700000007,2.633333333000000,44.166666669999998,1.600000000000000,62.166666669999998,46.500000000000000,400.166666700000007,265.500000000000000,128.333333299999993,102.666666699999993,61.000000000000000,80,15666409.0000000
1880,1980,E01001980,Haringey 018A,Haringey 018A,110729.150405085005332,2754.145522569693640,2754.145522567650005,110729.150405058098841,3245,13389.0000000,0.0013831,6.068000000000030,30.655604395604399,2.287123015873050,14.979743589743601,0,3,0,1,721,723,110729.1484375,15391352.0000000,15391352.0000000,1881,1881,E01001980,,,56.363636360000001,71.454545449999998,55.545454550000002,72.545454550000002,398.363636400000019,259.000000000000000,2.972727273000000,68.454545449999998,1.663636364000000,65.181818179999993,39.090909089999997,544.545454500000005,340.727272700000015,123.363636400000004,106.272727300000000,52.454545449999998,139,15391352.0000000
1881,1981,E01001981,Haringey 018B,Haringey 018B,97246.467913009997574,2080.789442214979317,2080.789442211393180,97246.467913051310461,3402,13552.0000000,0.0032051,5.968666666666690,30.393516483516500,2.548518518518550,14.818547008547000,0,2,0,2,621,624,97246.4687500,14975956.0000000,14975956.0000000,1882,1882,E01001981,,,62.833333330000002,84.666666669999998,57.000000000000000,83.333333330000002,236.166666700000007,81.833333330000002,3.900000000000000,41.666666669999998,1.266666667000000,81.833333330000002,64.500000000000000,665.833333300000049,371.166666700000007,106.500000000000000,73.333333330000002,93.666666669999998,154,14975956.0000000
1882,1982,E01001982,Haringey 018C,Haringey 018C,101464.669831534993136,2140.843308433772108,2140.843308426221029,101464.669831445862656,3034,13073.0000000,0.0025740,6.124000000000030,30.597948717948800,2.171164021164060,14.962991452991499,0,3,0,2,774,777,101464.6718750,16538742.0000000,16538742.0000000,1883,1883,E01001982,,,54.142857139999997,75.714285709999999,52.214285709999999,72.500000000000000,351.857142899999985,188.642857099999986,3.800000000000000,60.357142860000003,1.842857143000000,67.214285709999999,51.714285709999999,761.714285700000005,343.571428599999990,142.285714299999995,125.714285700000005,70.714285709999999,163,16538741.0000000
1883,1983,E01001983,Haringey 018D,Haringey 018D,99874.584785404993454,1814.730963289947340,1814.730963286044016,99874.584785411730991,3224,13432.0000000,0.0014225,6.002000000000030,30.789853479853502,2.372830687830720,14.992222222222299,3,2,2,1,702,703,99874.5859375,4793980.0000000,4793980.0000000,1884,1884,E01001983,,,73.428571430000005,80.142857140000004,73.857142859999996,81.714285709999999,167.000000000000000,118.857142899999999,1.971428571000000,29.571428569999998,1.257142857000000,51.285714290000001,51.285714290000001,345.857142899999985,273.857142899999985,87.571428569999995,75.857142859999996,63.857142860000003,48,4793980.0000000
1884,1984,E01001984,Haringey 033A,Haringey 033A,199240.881015435006702,3207.066903197646297,3207.066903202188769,199240.881015541381203,2880,10517.0000000,0.1319510,6.534444444444480,31.907777777777799,2.264000000000030,16.228666666666701,3,3,2,140,901,1061,199240.8750000,19127124.0000000,19127124.0000000,1885,1885,E01001984,,,68.000000000000000,77.666666669999998,64.333333330000002,78.000000000000000,268.000000000000000,172.000000000000000,2.300000000000000,46.666666669999998,1.400000000000000,53.666666669999998,38.666666669999998,360.333333299999993,210.000000000000000,118.000000000000000,112.666666699999993,49.666666669999998,96,19127124.0000000
